Problem Name,Step Name,KC(Default),E Conceptual,E Resolución,Dificultad
EG2,10*3+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,30+9, Consolidate vars with coeff,0.0,0.0,1
EG2,2+3*8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,2+24, Consolidate vars with coeff,0.0,0.0,1
EG2,4+9*4," Select Multiply/Divide, nested",0.0,0.0,1
EG2,4+36, Consolidate vars with coeff,0.0,0.0,1
EG2,9+5*7," Select Multiply/Divide, nested",0.0,0.0,1
EG2,9+35, Consolidate vars with coeff,0.0,0.0,1
EG2,5+9*0," Select Multiply/Divide, nested",0.5,0.0,5
EG2,5+0, Consolidate vars with coeff,0.1667,0.0,2
EG2,9+5*4," Select Multiply/Divide, nested",0.0,0.0,1
EG2,9+20, Consolidate vars with coeff,0.0,0.0,1
EG2,9+10*5," Select Multiply/Divide, nested",0.0,0.0,1
EG2,9+50, Consolidate vars with coeff,0.0,0.0,1
EG2,7*7+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,49+9, Consolidate vars with coeff,0.0,0.0,1
EG2,8*5+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,40+9, Consolidate vars with coeff,0.0,0.0,1
EG2,4+7*8," Select Multiply/Divide, nested",0.5,0.0,5
EG2,4+56, Consolidate vars with coeff,0.0,0.0,1
EG2,4+0*9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,4+0, Consolidate vars with coeff,0.0,0.0,1
EG2,9+4*8," Select Multiply/Divide, nested",0.6,0.0,6
EG2,9+32, Consolidate vars with coeff,0.25,0.5,8
EG2,2*9+9," Select Multiply/Divide, nested",0.3,0.4,7
EG2,18+9, Consolidate vars with coeff,0.0,0.6667,7
EG2,2+7*7," Select Multiply/Divide, nested",0.0,0.0,1
EG2,2+49, Consolidate vars with coeff,0.0,0.0,1
EG2,6*2+1," Select Multiply/Divide, nested",0.5,0.0,5
EG2,12+1, Consolidate vars with coeff,0.0,0.0,1
EG2,5*8+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,40+3, Consolidate vars with coeff,0.0,0.0,1
EG2,9*6+8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,54+8, Consolidate vars with coeff,0.0,0.0,1
EG2,10+1*6," Select Multiply/Divide, nested",0.5,0.0,5
EG2,10+6, Consolidate vars with coeff,0.0,0.0,1
EG2,3*3+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,9+3, Consolidate vars with coeff,0.0,0.0,1
EG2,8+8*7," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+56, Consolidate vars with coeff,0.0,0.0,1
EG2,1*10+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,10+3, Consolidate vars with coeff,0.0,0.0,1
EG2,3+3*5," Select Multiply/Divide, nested",0.0,0.0,1
EG2,3+15, Consolidate vars with coeff,0.0,0.0,1
EG2,3+3*6," Select Multiply/Divide, nested",0.0,0.0,1
EG2,3+18, Consolidate vars with coeff,0.0,0.0,1
EG2,6*9+2," Select Multiply/Divide, nested",0.5,0.0,5
EG2,54+2, Consolidate vars with coeff,0.0,0.0,1
EG2,1+10*6," Select Multiply/Divide, nested",0.0,0.0,1
EG2,1+60, Consolidate vars with coeff,0.0,0.0,1
EG2,1+10*1, Consolidate vars with coeff,0.0,0.0,1
EG2,11*1, nan,0.0,0.0,1
EG2,3*1+7," Select Multiply/Divide, nested",0.5,0.0,5
EG2,3+7, Consolidate vars with coeff,0.0,0.0,1
EG2,2*9+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,18+3, Consolidate vars with coeff,0.0,0.0,1
EG2,9+9*0," Select Multiply/Divide, nested",0.0,0.0,1
EG2,9+0, Consolidate vars with coeff,0.0,0.0,1
EG2,9*5+10," Select Multiply/Divide, nested",0.0,0.0,1
EG2,45+10, Consolidate vars with coeff,0.0,0.0,1
EG2,5+8*0," Select Multiply/Divide, nested",0.5,0.0,5
EG2,2*5+3," Select Multiply/Divide, nested",0.5,0.0,5
EG2,5*6+1," Select Multiply/Divide, nested",0.5,0.0,5
EG2,30+1, Consolidate vars with coeff,0.0,0.0,1
EG2,9*2+5," Select Multiply/Divide, nested",0.5,0.0,5
EG2,18+5, Consolidate vars with coeff,0.0,0.0,1
EG2,7*9+3," Select Multiply/Divide, nested",0.5,0.0,5
EG2,63+3, Consolidate vars with coeff,0.0,0.0,1
EG2,6*2+5," Select Multiply/Divide, nested",0.5,0.0,5
EG2,12+5, Consolidate vars with coeff,0.0,0.0,1
EG2,0*10+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,0+9, Consolidate vars with coeff,0.0,0.0,1
EG2,8*1+4," Select Multiply/Divide, nested",0.5,0.0,5
EG2,8+4, Consolidate vars with coeff,0.0,0.0,1
EG2,6*5+2," Select Multiply/Divide, nested",0.0,0.0,1
EG2,30+2, Consolidate vars with coeff,0.0,0.0,1
EG2,6*6+7," Select Multiply/Divide, nested",0.5,0.0,5
EG2,36+7, Consolidate vars with coeff,0.0,0.0,1
EG2,0*4+1," Select Multiply/Divide, nested",0.6667,0.0,7
EG2,0+1, Consolidate vars with coeff,0.0,0.0,1
EG2,3*10+1," Select Multiply/Divide, nested",0.5,0.0,5
EG2,6+3*1," Select Multiply/Divide, nested",0.0,0.0,1
EG2,6+3, Consolidate vars with coeff,0.0,0.0,1
EG2,5+3*2," Select Multiply/Divide, nested",0.0,0.0,1
EG2,5+6, Consolidate vars with coeff,0.0,0.0,1
EG2,6*1+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,3*5+8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,15+8, Consolidate vars with coeff,0.5,0.0,5
EG2,1*7+1," Select Multiply/Divide, nested",0.0,0.0,1
EG2,7+1, Consolidate vars with coeff,0.0,0.0,1
EG2,1*5+5," Select Multiply/Divide, nested",0.0,0.0,1
EG2,5+5, Consolidate vars with coeff,0.0,0.0,1
EG2,2*4+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+9, Consolidate vars with coeff,0.0,0.0,1
EG2,7*3+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,21+3, Consolidate vars with coeff,0.0,0.0,1
EG2,4*3+7," Select Multiply/Divide, nested",0.0,0.0,1
EG2,12+7, Consolidate vars with coeff,0.0,0.0,1
EG2,6+4*1," Select Multiply/Divide, nested",0.0,0.0,1
EG2,6+4, Consolidate vars with coeff,0.0,0.0,1
EG2,4*3+3," Select Multiply/Divide, nested",0.5,0.0,5
EG2,12+3, Consolidate vars with coeff,0.0,0.0,1
EG2,2+5*9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,2+45, Consolidate vars with coeff,0.0,0.0,1
EG2,3*8+8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,24+8, Consolidate vars with coeff,0.0,0.0,1
EG2,3*7+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,3+3*2," Select Multiply/Divide, nested",0.5,0.0,5
EG2,3+6, Consolidate vars with coeff,0.0,0.0,1
EG2,5*5+2," Select Multiply/Divide, nested",0.0,0.0,1
EG2,25+2, Consolidate vars with coeff,0.0,0.0,1
EG2,3*7+7," Select Multiply/Divide, nested",0.5,0.0,5
EG2,21+7, Consolidate vars with coeff,0.5,0.0,5
EG2,9*7+9," Select Multiply/Divide, nested",0.5,0.0,5
EG2,63+9, Consolidate vars with coeff,0.0,0.0,1
EG2,5+4*4," Select Multiply/Divide, nested",0.5,0.0,5
EG2,5+16, Consolidate vars with coeff,0.0,0.0,1
EG2,3*3+2," Select Multiply/Divide, nested",0.5,0.0,5
EG2,9+2, Consolidate vars with coeff,0.0,0.0,1
EG2,0*8+4," Select Multiply/Divide, nested",0.5,0.0,5
EG2,0+4, Consolidate vars with coeff,0.0,0.0,1
EG2,3+5*6," Select Multiply/Divide, nested",0.6667,0.0,7
EG2,3+30, Consolidate vars with coeff,0.0,0.0,1
EG2,3*6+3," Select Multiply/Divide, nested",0.5,0.0,5
EG2,2+2*3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,2+6, Consolidate vars with coeff,0.0,0.0,1
EG2,4+4*5," Select Multiply/Divide, nested",0.0,0.0,1
EG2,4+20, Consolidate vars with coeff,0.25,0.5,8
EG2,3*6+8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,18+8, Consolidate vars with coeff,0.0,0.0,1
EG2,5*5+5," Select Multiply/Divide, nested",0.0,0.0,1
EG2,25+5, Consolidate vars with coeff,0.0,0.0,1
EG2,4*1+1," Select Multiply/Divide, nested",0.0,0.0,1
EG2,4+1, Consolidate vars with coeff,0.0,0.0,1
EG2,5*2+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,10+9, Consolidate vars with coeff,0.0,0.0,1
EG2,6*5+6," Select Multiply/Divide, nested",0.0,0.0,1
EG2,30+6, Consolidate vars with coeff,0.0,0.0,1
EG2,5+7*0," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+2*2," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+6*3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+18, Consolidate vars with coeff,0.0,0.0,1
EG2,8*4+6," Select Multiply/Divide, nested",0.0,0.0,1
EG2,32+6, Consolidate vars with coeff,0.0,0.0,1
EG2,7+0*1," Select Multiply/Divide, nested",0.0,0.0,1
EG2,5+6*8," Select Multiply/Divide, nested",0.0,0.0,1
EG2,5+48, Consolidate vars with coeff,0.0,0.0,1
EG2,3+2*9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,7+3*9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,7+27, Consolidate vars with coeff,0.0,0.0,1
EG2,8+4*9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,8+36, Consolidate vars with coeff,0.0,0.0,1
EG2,4*1+3," Select Multiply/Divide, nested",0.0,0.0,1
EG2,4+3, Consolidate vars with coeff,0.0,0.0,1
EG2,5+1*8," Select Multiply/Divide, nested",0.8235,0.0,8
EG2,5+8, Consolidate vars with coeff,1.0,0.0,10
EG2,8*5+5," Select Multiply/Divide, nested",0.8,0.0,8
EG2,40+5, Consolidate vars with coeff,0.0,0.0,1
EG2,1*7+5," Select Multiply/Divide, nested",0.6667,0.0,7
EG2,7+5, Consolidate vars with coeff,0.0,0.0,1
EG2,7*1+10," Select Multiply/Divide, nested",0.5,0.0,5
EG2,7+10, Consolidate vars with coeff,0.0,0.0,1
EG2,5*9+9," Select Multiply/Divide, nested",0.0,0.0,1
EG2,45+9, Consolidate vars with coeff,0.0,0.0,1
EG4,6(5+8), Eliminate Parens,0.3333,0.0,3
EG4,6*13, nan,0.0,0.0,1
EG4,5(0+10), Eliminate Parens,0.0,0.0,1
EG4,5*10, nan,0.0,0.0,1
EG4,3(9+9), Eliminate Parens,0.0,0.0,1
EG4,3*18, nan,0.0,0.0,1
EG4,4(3+0), Eliminate Parens,0.0,0.0,1
EG4,4*3, nan,0.0,0.0,1
EG4,4(10+4), Eliminate Parens,0.0,0.0,1
EG4,4*14, nan,0.3333,0.0,3
EG4,6(6+9), Eliminate Parens,0.0,0.0,1
EG4,6*15, nan,0.0,0.0,1
EG4,6(5+5), Eliminate Parens,0.0,0.0,1
EG4,6*10, nan,0.0,0.0,1
EG4,7(8+2), Eliminate Parens,0.0,0.0,1
EG4,7*10, nan,0.3333,0.0,3
EG4,9(8+9), Eliminate Parens,0.0,0.0,1
EG4,9*17, nan,0.0,0.0,1
EG4,6(4+7), Eliminate Parens,0.0,0.0,1
EG4,6*11, nan,0.0,0.0,1
EG4,10(4+7), Eliminate Parens,0.5,0.0,5
EG4,10*11, nan,0.0,0.0,1
EG4,6(1+10), Eliminate Parens,0.0,0.0,1
EG4,4(8+6), Eliminate Parens,0.0,0.0,1
EG4,5(9+4), Eliminate Parens,0.0,0.0,1
EG4,5*13, nan,0.0,0.0,1
EG4,2(3+5), Eliminate Parens,0.0,0.0,1
EG4,2*8, nan,0.0,0.0,1
EG4,6(3+7), Eliminate Parens,0.0,0.0,1
EG4,5(5+0), Eliminate Parens,0.1667,0.5,7
EG4,5*5, nan,0.4,0.4,8
EG4,1(4+1), Eliminate Parens,0.0,0.0,1
EG4,1*5, nan,0.0,0.0,1
EG4,9(0+2), Eliminate Parens,0.0,0.6667,7
EG4,9*2, nan,0.0,0.0,1
EG4,4(9+10), Eliminate Parens,0.0,0.0,1
EG4,4*19, nan,0.0,0.0,1
EG4,5(0+7), Eliminate Parens,0.0,0.0,1
EG4,5*7, nan,0.0,0.0,1
EG4,9(8+8), Eliminate Parens,0.0,0.0,1
EG4,9*16, nan,0.0,0.0,1
EG4,1(1+8), Eliminate Parens,0.0,0.0,1
EG4,1*9, nan,0.0,0.0,1
EG4,4(3+7), Eliminate Parens,0.0,0.0,1
EG4,4*10, nan,0.0,0.0,1
EG4,1(3+5), nan,0.0,0.0,1
EG4,3+5, Consolidate vars with coeff,0.0,0.0,1
EG4,5(2+7), Eliminate Parens,0.5,0.0,5
EG4,5*9, nan,0.0,0.0,1
EG4,6(9+5), Eliminate Parens,0.5,0.0,5
EG4,6*14, nan,0.0,0.0,1
EG4,5(6+8), Eliminate Parens,0.0,0.0,1
EG4,5*14, nan,0.0,0.0,1
EG4,7(10+2), Eliminate Parens,0.0,0.0,1
EG4,7*12, nan,0.0,0.0,1
EG4,2(1+7), Eliminate Parens,0.0,0.0,1
EG4,2*1+2*7, nan,0.0,0.0,1
EG4,2*1+14," Select Multiply/Divide, nested",0.0,0.0,1
EG4,2+14, Consolidate vars with coeff,0.0,0.0,1
EG4,1(2+6), Eliminate Parens,0.0,0.0,1
EG4,1*8, nan,0.0,0.0,1
EG4,10(6+4), Eliminate Parens,0.0,0.0,1
EG4,10*10, nan,0.0,0.0,1
EG4,3(2+8), Eliminate Parens,0.5,0.0,5
EG4,3*10, nan,0.0,0.0,1
EG4,2(1+3), Eliminate Parens,0.0,0.0,1
EG4,2*1+2*3, nan,0.0,0.0,1
EG4,2+2*3," Select Multiply/Divide, nested",0.0,0.0,1
EG4,2+6, Consolidate vars with coeff,0.5,0.0,5
EG4,2(3+9), Eliminate Parens,0.5,0.0,5
EG4,2*3+2*9, nan,0.0,0.0,1
EG4,6+2*9," Select Multiply/Divide, nested",0.0,0.0,1
EG4,6+18, Consolidate vars with coeff,0.0,0.0,1
EG4,10(1+0), Eliminate Parens,0.6667,0.0,7
EG4,10*1+10*0, nan,0.0,0.0,1
EG4,10+10*0," Select Multiply/Divide, nested",0.0,0.0,1
EG4,10+0, Consolidate vars with coeff,0.0,0.0,1
EG4,8(1+10), Eliminate Parens,0.5,0.0,5
EG4,8*1+8*10, nan,0.0,0.0,1
EG4,8+8*10," Select Multiply/Divide, nested",0.0,0.0,1
EG4,8+80, Consolidate vars with coeff,0.0,0.0,1
EG4,3(5+5), Eliminate Parens,0.0,0.0,1
EG4,3*5+3*5, nan,0.0,0.0,1
EG4,15+3*5," Select Multiply/Divide, nested",0.0,0.0,1
EG4,15+15, Consolidate vars with coeff,0.0,0.0,1
EG4,2(1+2), Eliminate Parens,0.0,0.0,1
EG4,2*3, nan,0.0,0.0,1
EG4,9(8+10), Eliminate Parens,0.0,0.0,1
EG4,9*18, nan,0.0,0.0,1
EG4,2(6+6), Eliminate Parens,0.0,0.0,1
EG4,2*12, nan,0.0,0.0,1
EG4,8(1+2), Eliminate Parens,0.0,0.0,1
EG4,8*3, nan,0.0,0.0,1
EG4,7(8+3), Eliminate Parens,0.0,0.0,1
EG4,7*11, nan,0.0,0.0,1
EG4,5(1+3), Eliminate Parens,0.0,0.0,1
EG4,5*4, nan,0.0,0.0,1
EG4,1(0+4), Eliminate Parens,0.0,0.0,1
EG4,1*0+1*4, nan,0.0,0.0,1
EG4,0+1*4," Select Multiply/Divide, nested",0.0,0.0,1
EG4,0+4, Consolidate vars with coeff,0.0,0.0,1
EG4,1(6+4), Eliminate Parens,0.0,0.0,1
EG4,1*10, nan,0.0,0.0,1
EG4,6(9+2), Eliminate Parens,0.0,0.0,1
EG4,6(7+9), Eliminate Parens,0.0,0.0,1
EG4,6*16, nan,0.0,0.0,1
EG4,7(10+0), Eliminate Parens,0.0,0.0,1
EG4,7*10+7*0, nan,0.0,0.0,1
EG4,7*10+0, Consolidate vars with coeff,0.0,0.0,1
EG4,9(6+4), Eliminate Parens,0.0,0.0,1
EG4,9*6+9*4, nan,0.0,0.0,1
EG4,9*6+36," Select Multiply/Divide, nested",0.5,0.0,5
EG4,54+36, Consolidate vars with coeff,0.0,0.0,1
EG4,10(7+7), Eliminate Parens,0.0,0.0,1
EG4,10*14, nan,0.0,0.0,1
EG4,7(5+8), Eliminate Parens,0.0,0.0,1
EG4,7*13, nan,0.0,0.0,1
EG4,2(5+8), Eliminate Parens,0.0,0.0,1
EG4,2*13, nan,0.0,0.0,1
EG4,6(2+4), Eliminate Parens,0.0,0.0,1
EG4,6*6, nan,0.0,0.0,1
EG4,6(1+6), Eliminate Parens,0.0,0.0,1
EG4,6*7, nan,0.0,0.0,1
EG4,10(1+1), Eliminate Parens,0.0,0.0,1
EG4,10*2, nan,0.0,0.0,1
EG4,20, nan,1.0,0.0,10
EG4,4(1+3), Eliminate Parens,0.0,0.0,1
EG4,4*4, nan,0.0,0.0,1
EG4,8(7+4), Eliminate Parens,0.0,0.0,1
EG4,8*7+8*4, nan,0.0,0.0,1
EG4,56+8*4," Select Multiply/Divide, nested",0.0,0.0,1
EG4,56+32, Consolidate vars with coeff,0.0,0.0,1
EG4,2(2+1), Eliminate Parens,0.0,0.0,1
EG4,6(10+9), Eliminate Parens,0.3333,0.0,3
EG4,6*10+6*9, nan,0.5,0.0,5
EG4,60+6*9," Select Multiply/Divide, nested",0.5,0.0,5
EG4,60+54, Consolidate vars with coeff,0.0,0.0,1
EG4,8(3+6), Eliminate Parens,0.0,0.0,1
EG4,8*3+8*6, nan,0.0,0.0,1
EG4,24+8*6," Select Multiply/Divide, nested",0.0,0.0,1
EG4,24+48, Consolidate vars with coeff,0.0,0.0,1
EG4,4(5+4), Eliminate Parens,0.0,0.0,1
EG4,4*9, nan,0.0,0.0,1
EG4,4(1+7), Eliminate Parens,0.0,0.0,1
EG4,4*8, nan,0.0,0.0,1
EG4,1(9+3), Eliminate Parens,0.0,0.0,1
EG4,1*12, nan,0.0,0.0,1
EG4,4(5+8), Eliminate Parens,0.0,0.0,1
EG4,4*13, nan,0.0,0.0,1
EG4,4(0+6), Eliminate Parens,0.0,0.0,1
EG4,4*6, nan,0.0,0.0,1
EG4,4(4+4), Eliminate Parens,0.0,0.0,1
EG4,9(9+1), Eliminate Parens,0.0,0.0,1
EG4,9*10, nan,0.0,0.0,1
EG4,5(4+2), Eliminate Parens,0.0,0.0,1
EG4,5*6, nan,0.0,0.0,1
EG4,6(8+9), Eliminate Parens,0.0,0.0,1
EG4,6*17, nan,0.0,0.0,1
EG4,5(8+4), Eliminate Parens,0.6,0.0,6
EG4,5*8+5*4, nan,1.0,0.0,10
EG4,5*12, nan,0.0,0.0,1
EG4,3(10+0), Eliminate Parens,0.8571,0.0,9
EG4,8(3+7), Eliminate Parens,0.6,0.0,6
EG4,8*10, nan,0.0,0.0,1
EG4,1(8+1), nan,0.6667,0.0,7
EG4,8+1, Consolidate vars with coeff,0.0,0.0,1
EG4,9, nan,1.0,0.0,10
EG4,10(0+5), Eliminate Parens,0.6667,0.0,7
EG4,10*5, nan,0.0,0.0,1
EG4,7(9+5), Eliminate Parens,0.6667,0.0,7
EG4,7*14, nan,0.0,0.0,1
EG4,4(0+9), Eliminate Parens,0.0,0.0,1
EG3,(7+4)*7, Eliminate Parens,0.0,0.0,1
EG3,FinalAnswer, perform-mult-sp~~combine-like-terms-whole-sp,0.277,0.0176,3
EG3,FinalAnswer, distribute-sp~~perform-mult-sp~~combine-like-terms-whole-sp,0.2927,0.0732,4
EG3,FinalAnswer, distribute-sp~~perform-mult-sp,0.2473,0.0,2
EG3,FinalAnswer, distribute-sp~~combine-like-terms-sp~~perform-mult-whole-sp,0.1781,0.0,2
EG3,FinalAnswer, combine-like-terms-sp~~perform-mult-whole-sp~~distribute-sp,0.0833,0.0,1
EG3,FinalAnswer, distribute-sp~~perform-mult-sp~~combine-like-terms-whole-sp~~perform-mult-whole-sp,0.3266,0.0544,4
EG3,11*7, nan,0.4444,0.0,4
EG3,(3+6)*8, Eliminate Parens,0.0,0.0,1
EG3,9*8, nan,0.0,0.0,1
EG3,(6+9)*7, Eliminate Parens,0.0,0.0,1
EG3,15*7, nan,0.0,0.0,1
EG3,(5+4)*2, Eliminate Parens,0.0,0.0,1
EG3,9*2, nan,0.0,0.0,1
EG3,(5+9)*2, Eliminate Parens,0.0,0.0,1
EG3,14*2, nan,0.0,0.0,1
EG3,(3+4)*6, Eliminate Parens,0.0,0.0,1
EG3,7*6, nan,0.0,0.0,1
EG3,(9+0)*5, Eliminate Parens,0.0,0.0,1
EG3,9*5, nan,0.0,0.0,1
EG3,(8+4)*10, Eliminate Parens,0.0,0.0,1
EG3,12*10, nan,0.0,0.0,1
EG3,(6+9)*3, Eliminate Parens,0.0,0.0,1
EG3,15*3, nan,0.0,0.0,1
EG3,(9+2)*6, Eliminate Parens,0.0,0.0,1
EG3,11*6, nan,0.0,0.0,1
EG3,(5+4)*5, Eliminate Parens,0.0,0.0,1
EG3,(7+2)*5, Eliminate Parens,0.0,0.0,1
EG3,(1+5)*4, Eliminate Parens,0.0,0.0,1
EG3,6*4, nan,0.0,0.0,1
EG3,(4+7)*3, Eliminate Parens,0.0,0.0,1
EG3,11*3, nan,0.0,0.0,1
EG3,(1+2)*2, Eliminate Parens,0.0,0.0,1
EG3,3*2, nan,0.0,0.0,1
EG3,(8+3)*1, nan,0.0,0.0,1
EG3,(5+9)*4, Eliminate Parens,0.0,0.0,1
EG3,14*4, nan,0.0,0.0,1
EG3,(1+8)*10, Eliminate Parens,0.0,0.0,1
EG3,9*10, nan,0.0,0.0,1
EG3,(8+3)*7, Eliminate Parens,0.0,0.0,1
EG3,(5+10)*6, Eliminate Parens,0.0,0.0,1
EG3,15*6, nan,0.6,0.0,6
EG3,(6+5)*8, Eliminate Parens,0.0,0.0,1
EG3,11*8, nan,0.5,0.0,5
EG3,(6+10)*3, Eliminate Parens,0.0,0.0,1
EG3,16*3, nan,0.0,0.0,1
EG3,(2+4)*1, Eliminate Parens,0.0,0.0,1
EG3,6*1, nan,0.0,0.0,1
EG3,(5+9)*3, Eliminate Parens,0.0,0.0,1
EG3,14*3, nan,0.0,0.0,1
EG3,(8+9)*1, Eliminate Parens,0.0,0.0,1
EG3,17*1, nan,0.0,0.0,1
EG3,(5+4)*7, Eliminate Parens,0.0,0.0,1
EG3,9*7, nan,0.0,0.0,1
EG3,(3+6)*1, Eliminate Parens,0.0,0.0,1
EG3,9*1, nan,0.0,0.0,1
EG3,(7+9)*2, Eliminate Parens,0.3158,0.0,3
EG3,16*2, nan,0.0,0.0,1
EG3,(10+2)*10, Eliminate Parens,0.0,0.0,1
EG3,(4+6)*7, Eliminate Parens,0.0,0.0,1
EG3,10*7, nan,0.0,0.0,1
EG3,(1+5)*5, Eliminate Parens,0.0,0.0,1
EG3,6*5, nan,0.5,0.0,5
EG3,(8+8)*5, Eliminate Parens,0.0,0.0,1
EG3,16*5, nan,0.0,0.0,1
EG3,(4+1)*6, Eliminate Parens,0.3333,0.0,3
EG3,5*6, nan,0.0,0.0,1
EG3,(7+1)*4, Eliminate Parens,0.0,0.0,1
EG3,8*4, nan,0.5,0.0,5
EG3,(4+3)*3, Eliminate Parens,0.0,0.0,1
EG3,7*3, nan,0.0,0.0,1
EG3,(5+7)*6, Eliminate Parens,0.25,0.0,3
EG3,12*6, nan,0.0,0.0,1
EG3,(9+0)*8, Eliminate Parens,0.0,0.0,1
EG3,(5+6)*5, Eliminate Parens,0.0,0.0,1
EG3,11*5, nan,0.0,0.0,1
EG3,(8+2)*6, Eliminate Parens,0.0,0.0,1
EG3,10*6, nan,0.0,0.0,1
EG3,(5+7)*9, Eliminate Parens,0.0,0.0,1
EG3,12*9, nan,0.0,0.0,1
EG3,(2+6)*8, Eliminate Parens,0.0,0.0,1
EG3,8*8, nan,0.0,0.0,1
EG3,(2+5)*6, Eliminate Parens,0.4167,0.0,4
EG3,(1+2)*8, Eliminate Parens,0.0,0.0,1
EG3,3*8, nan,0.0,0.0,1
EG3,(10+9)*8, Eliminate Parens,0.0,0.0,1
EG3,19*8, nan,0.0,0.0,1
EG3,(2+0)*3, Eliminate Parens,0.0,0.0,1
EG3,2*3, nan,0.0,0.0,1
EG3,(6+9)*5, Eliminate Parens,0.0,0.0,1
EG3,15*5, nan,0.0,0.0,1
EG3,(5+9)*1, Eliminate Parens,0.0,0.0,1
EG3,14*1, nan,0.6667,0.0,7
EG3,(2+10)*1, nan,0.0,0.0,1
EG3,2+10R2, perform-mult-row2-sp,0.0,0.0,1
EG3,constant factorsR2, perform-mult-row2-sp,0.0,0.0,1
EG3,(10+0)*7, Eliminate Parens,0.5,0.0,5
EG3,(7+4)*4, Eliminate Parens,0.5,0.0,5
EG3,11*4, nan,0.0,0.0,1
EG3,(9+9)*2, Eliminate Parens,0.5,0.0,5
EG3,2*9+2*9, nan,0.0,0.0,1
EG3,18+18, Consolidate vars with coeff,0.0,0.0,1
EG3,36, nan,1.0,0.0,10
EG3,(2+2)*3, Eliminate Parens,0.5,0.0,5
EG3,3*2+3*2, nan,0.0,0.0,1
EG3,6+6, Consolidate vars with coeff,0.0,0.0,1
EG3,(0+4)*7, Eliminate Parens,0.2857,0.0,3
EG3,7*4+7*0, nan,0.0,0.0,1
EG3,28+0, Consolidate vars with coeff,0.6667,0.0,7
EG3,(6+9)*10, Eliminate Parens,0.5,0.0,5
EG3,60+90, Consolidate vars with coeff,0.0,0.0,1
EG3,12+30, Consolidate vars with coeff,0.0,0.0,1
EG3,14+18, Consolidate vars with coeff,0.0,0.0,1
EG3,(9+8)*4, Eliminate Parens,0.0,0.0,1
EG3,17*4, nan,0.5,0.0,5
EG3,(4+2)*4, Eliminate Parens,0.0,0.0,1
EG3,(9+8)*5, Eliminate Parens,0.0,0.0,1
EG3,17*5, nan,0.0,0.0,1
EG3,(3+3)*3, Eliminate Parens,0.0,0.0,1
EG3,6*3, nan,0.0,0.0,1
EG3,(10+6)*2, Eliminate Parens,0.0,0.0,1
EG3,(7+1)*8, Eliminate Parens,0.5,0.0,5
EG3,(3+1)*3, Eliminate Parens,0.0,0.0,1
EG3,4*3, nan,0.0,0.0,1
EG3,(4+4)*1, nan,0.0,0.0,1
EG3,4+41R1, nan,0.0,0.0,1
EG3,constant factors1R1, nan,0.5,0.0,5
EG3,4+4R2, perform-mult-row2-sp,0.0,0.0,1
EG3,8*1, nan,0.0,0.0,1
EG3,(10+9)*5, Eliminate Parens,0.5,0.0,5
EG3,19*5, nan,0.0,0.0,1
EG3,(8+6)*9, Eliminate Parens,0.0,0.0,1
EG3,14*9, nan,0.0,0.0,1
EG3,(9+10)*10, Eliminate Parens,0.0,0.0,1
EG3,19*10, nan,0.0,0.0,1
EG3,8*6+8*5, nan,0.0,0.0,1
EG3,48+40, Consolidate vars with coeff,0.5,0.0,5
EG3,7*0+7*4, nan,0.0,0.0,1
EG3,0+28, Consolidate vars with coeff,0.0,0.0,1
EG3,(2+4)*6, Eliminate Parens,0.0,0.0,1
EG3,6*2+6*4, nan,0.0,0.0,1
EG3,12+24, Consolidate vars with coeff,0.0,0.0,1
EG3,(6+3)*7, Eliminate Parens,0.0,0.0,1
EG3,7*6+7*3, nan,0.0,0.0,1
EG3,42+21, Consolidate vars with coeff,0.0,0.0,1
EG3,63, nan,1.0,0.0,10
EG3,(1+4)*4, Eliminate Parens,0.0,0.0,1
EG3,4*1+4*4, nan,0.0,0.0,1
